Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
19	2474	0.571184	113.814	82.775	
19	2491	0.294112	113.288	82.7007	
19	2508	0.0624818	112.724	82.507	
20	8	6.46168	123.193	89.3616	
20	-9	6.53989	123.177	89.3734	
20	24	6.44955	123.217	89.3457	
20	41	6.36954	123.254	89.3387	
20	58	6.3411	123.247	89.3027	
20	74	6.27002	123.286	89.3059	
20	91	6.24762	123.299	89.285	
20	108	6.2308	123.303	89.2733	
20	124	6.18568	123.329	89.25	
20	141	6.08342	123.385	89.2544	
20	158	6.05	123.393	89.2404	
20	174	6.01129	123.436	89.2692	
20	191	5.98656	123.441	89.2414	
20	208	5.9456	123.453	89.2246	
20	224	5.90458	123.456	89.1938	
20	241	5.90483	123.472	89.2188	
20	258	5.82766	123.502	89.222	
20	274	5.81547	123.508	89.2273	
20	291	5.77033	123.517	89.1979	
20	308	5.73624	123.549	89.2176	
20	324	5.71857	123.557	89.1877	
20	341	5.69835	123.569	89.2082	
20	358	5.69507	123.584	89.2	
20	374	5.67187	123.606	89.2024	
20	391	5.63323	123.641	89.2136	
20	408	5.65962	123.644	89.1944	
20	424	5.64334	123.677	89.2128	
20	441	5.62501	123.708	89.1777	
20	458	5.6064	123.748	89.2121	
20	474	5.65996	123.753	89.2003	
20	491	5.62058	123.805	89.1989	
20	508	5.64887	123.82	89.1764	
20	524	5.62405	123.875	89.1795	
20	541	5.63593	123.906	89.1947	
20	558	5.62754	123.927	89.1837	
20	574	5.60702	123.996	89.1421	
20	591	5.57797	124.054	89.165	
20	608	5.59135	124.07	89.116	
20	624	5.62625	124.116	89.1335	
20	641	5.61452	124.177	89.0983	
20	658	5.61317	124.227	89.099	
20	674	5.56686	124.286	89.1194	
20	691	5.55564	124.357	89.1166	
20	708	5.55711	124.389	89.0452	
20	724	5.50087	124.462	89.0716	
20	741	5.45272	124.524	89.0348	
20	758	5.47844	124.558	89.0187	
20	774	5.47307	124.614	88.9784	
20	791	5.45504	124.682	89.0113	
20	808	5.41447	124.745	89.0049	
20	824	5.43892	124.779	88.9477	
20	841	5.38196	124.852	88.9713	
20	858	5.37768	124.908	88.9541	
20	874	5.32623	124.956	88.9371	
20	891	5.32635	125.002	88.9338	
20	908	5.27455	125.05	88.9061	
20	924	5.30267	125.083	88.906	
20	941	5.22298	125.152	88.9253	
20	958	5.23362	125.172	88.8934	
20	974	5.21584	125.203	88.926	
20	991	5.17092	125.287	88.8816	
20	1008	5.10672	125.327	88.9021	
20	1024	5.12582	125.339	88.8782	
20	1041	5.08787	125.375	88.875	
20	1058	5.06872	125.414	88.9057	
20	1074	5.05688	125.435	88.913	
20	1091	5.0468	125.461	88.8815	
20	1108	5.02729	125.482	88.8937	
20	1124	5.05964	125.51	88.8747	
20	1141	5.03001	125.556	88.9043	
20	1158	5.02469	125.556	88.8772	
20	1174	4.99693	125.562	88.8849	
20	1191	4.98339	125.559	88.8564	
20	1208	5.01048	125.558	88.8775	
20	1224	4.98412	125.581	88.8858	
20	1241	4.95338	125.595	88.9118	
20	1258	4.96328	125.581	88.8878	
20	1274	4.93063	125.604	88.8987	
20	1291	4.92673	125.598	88.8725	
20	1308	4.92713	125.596	88.9063	
20	1324	4.92822	125.6	88.8788	
20	1341	4.9223	125.597	88.8547	
20	1358	4.89919	125.603	88.8776	
20	1374	4.89799	125.605	88.8679	
20	1391	4.89059	125.598	88.8581	
20	1408	4.86437	125.61	88.8385	
20	1424	4.80789	125.633	88.8264	
20	1441	4.82712	125.627	88.8715	
20	1458	4.76538	125.642	88.8262	
20	1474	4.75914	125.64	88.8297	
20	1491	4.73057	125.664	88.8154	
20	1508	4.65971	125.662	88.8081	
20	1524	4.64384	125.656	88.82	
20	1541	4.61363	125.683	88.798	
20	1558	4.58443	125.706	88.8006	
20	1574	4.58552	125.702	88.7835	
20	1591	4.54371	125.72	88.8205	
20	1608	4.50701	125.74	88.7788	
20	1624	4.51118	125.73	88.7636	
20	1641	4.48068	125.757	88.7888	
20	1658	4.46199	125.773	88.7722	
20	1674	4.48285	125.758	88.7511	
20	1691	4.44203	125.783	88.7938	
20	1708	4.43243	125.777	88.7606	
20	1724	4.44131	125.773	88.7859	
20	1741	4.45811	125.769	88.7733	
20	1758	4.45476	125.768	88.799	
20	1774	4.41069	125.775	88.7917	
20	1791	4.43306	125.763	88.807	
20	1808	4.43662	125.733	88.7689	
20	1824	4.42346	125.719	88.7838	
20	1841	4.40365	125.696	88.7853	
20	1858	4.38336	125.667	88.7408	
20	1874	4.3653	125.624	88.7117	
20	1891	4.36546	125.579	88.6762	
20	1908	4.33492	125.528	88.649	
20	1924	4.30702	125.442	88.5808	
20	1941	4.30163	125.364	88.5466	
20	1958	4.24038	125.285	88.4628	
20	1974	4.23865	125.272	88.4708	
20	1991	4.17668	125.057	88.3081	
20	2008	4.19556	125.019	88.2126	
20	2024	4.12091	124.869	88.1097	
20	2041	4.05056	124.714	88.0433	
20	2058	4.00998	124.491	87.9084	
20	2074	3.90949	124.3	87.8096	
20	2091	3.84122	124.111	87.7067	
20	2108	3.7158	123.91	87.5804	
20	2124	3.59872	123.657	87.3863	
20	2141	3.44373	123.437	87.2769	
20	2158	3.34037	123.193	87.1211	
20	2174	3.16097	122.921	86.9771	
20	2191	3.02384	122.649	86.8054	
20	2208	2.83678	122.335	86.6541	
20	2224	2.65673	122.015	86.461	
20	2241	2.45351	121.668	86.2759	
20	2258	2.25961	121.302	86.0747	
20	2274	2.0281	120.922	85.8971	
20	2291	1.82205	120.409	85.5432	
20	2308	1.55096	119.901	85.2626	
20	2324	1.26267	119.445	85.0891	
20	2341	0.998811	119.018	84.9163	
20	2358	0.716946	118.548	84.7937	
20	2374	0.473836	118.089	84.5722	
20	2391	0.147266	117.627	84.4085	
20	2408	-0.0567839	117.089	84.281	
20	2424	-0.395832	116.591	84.1156	
20	2441	-0.646139	116.066	83.9423	
20	2458	-0.955757	115.528	83.7737	
20	2474	-1.23956	115.03	83.6517	
20	2491	-1.51943	114.489	83.592	
20	2508	-1.7546	113.907	83.4151	
21	8	-0.462733	120.715	88.3162	
21	-9	-0.381617	120.705	88.3207	
21	24	-0.473323	120.733	88.2987	
21	41	-0.553321	120.761	88.3037	
21	58	-0.580735	120.746	88.2729	
21	74	-0.652372	120.768	88.2691	
21	91	-0.677068	120.769	88.2543	
21	108	-0.696651	120.762	88.2406	
21	124	-0.740918	120.78	88.2276	
21	141	-0.841867	120.82	88.2333	
21	158	-0.872305	120.817	88.2234	
21	174	-0.916424	120.844	88.256	
21	191	-0.940604	120.834	88.2241	
21	208	-0.980808	120.846	88.225	
21	224	-1.01921	120.838	88.2021	
21	241	-1.02184	120.847	88.2221	
21	258	-1.10339	120.872	88.2264	
21	274	-1.11549	120.87	88.2334	
21	291	-1.16083	120.877	88.2054	
21	308	-1.19523	120.904	88.2243	
21	324	-1.21194	120.905	88.1977	
21	341	-1.232	120.913	88.2167	
21	358	-1.23538	120.924	88.212	
21	374	-1.2571	120.942	88.2111	
21	391	-1.29491	120.974	88.221	
21	408	-1.26639	120.97	88.2064	
21	424	-1.28196	121.001	88.222	
21	441	-1.29652	121.029	88.186	
21	458	-1.31704	121.063	88.2118	
21	474	-1.25698	121.067	88.2068	
21	491	-1.29453	121.117	88.1997	
21	508	-1.2615	121.125	88.1833	
21	524	-1.28775	121.169	88.1814	
21	541	-1.27303	121.193	88.1895	
21	558	-1.27732	121.213	88.1883	
21	574	-1.29376	121.287	88.1514	
21	591	-1.32731	121.343	88.157	
21	608	-1.31495	121.351	88.1154	
21	624	-1.27525	121.4	88.1329	
21	641	-1.28431	121.455	88.0944	
21	658	-1.28197	121.498	88.1027	
21	674	-1.33033	121.55	88.1145	
21	691	-1.33412	121.618	88.1163	
21	708	-1.32927	121.645	88.0524	
21	724	-1.37935	121.715	88.0738	
21	741	-1.4219	121.77	88.0369	
21	758	-1.39613	121.793	88.0255	
21	774	-1.39993	121.844	87.9832	
21	791	-1.41842	121.904	88.0142	
21	808	-1.45545	121.962	88.0052	
21	824	-1.43136	121.989	87.9568	
21	841	-1.48428	122.057	87.9765	
21	858	-1.48817	122.105	87.9619	
21	874	-1.53607	122.148	87.9406	
21	891	-1.53459	122.189	87.939	
21	908	-1.58239	122.226	87.9079	
21	924	-1.55618	122.26	87.9098	
21	941	-1.63157	122.316	87.9243	
21	958	-1.61743	122.336	87.8983	
21	974	-1.6365	122.354	87.921	
21	991	-1.67494	122.431	87.8795	
21	1008	-1.73811	122.461	87.8988	
21	1024	-1.72048	122.462	87.8698	
21	1041	-1.75596	122.493	87.8606	
21	1058	-1.77979	122.52	87.8865	
21	1074	-1.78156	122.544	87.8878	
21	1091	-1.78238	122.573	87.8737	
21	1108	-1.80957	122.585	87.8651	
21	1124	-1.77734	122.606	87.843	
21	1141	-1.80552	122.642	87.8725	
21	1158	-1.80858	122.639	87.8457	
21	1174	-1.83191	122.655	87.8596	
21	1191	-1.85027	122.64	87.8275	
21	1208	-1.82798	122.633	87.8328	
21	1224	-1.84725	122.651	87.8493	
21	1241	-1.87614	122.659	87.8719	
21	1258	-1.86532	122.644	87.8502	
21	1274	-1.89606	122.664	87.8595	
21	1291	-1.89821	122.654	87.8339	
21	1308	-1.89807	122.651	87.866	
21	1324	-1.89639	122.651	87.8415	
21	1341	-1.9017	122.647	87.8196	
21	1358	-1.92425	122.652	87.8414	
21	1374	-1.92618	122.65	87.8343	
21	1391	-1.93336	122.64	87.8273	
21	1408	-1.95818	122.65	87.8111	
21	1424	-2.01224	122.667	87.8002	
21	1441	-1.99321	122.659	87.8486	
21	1458	-2.05122	122.669	87.8061	
21	1474	-2.05812	122.664	87.8139	
21	1491	-2.08821	122.673	87.8012	
21	1508	-2.15377	122.673	87.7952	
21	1524	-2.16741	122.66	87.8174	
21	1541	-2.1926	122.686	87.7957	
21	1558	-2.22684	122.704	87.7916	
21	1574	-2.22592	122.693	87.7849	
21	1591	-2.26465	122.706	87.8173	
21	1608	-2.29821	122.722	87.7828	
21	1624	-2.29966	122.708	87.7661	
21	1641	-2.3328	122.729	87.7867	
21	1658	-2.35044	122.742	87.7773	
21	1674	-2.32802	122.728	87.7632	
21	1691	-2.36757	122.75	87.8063	
21	1708	-2.37703	122.748	87.7835	
21	1724	-2.3738	122.734	87.803	
21	1741	-2.35789	122.724	87.7948	
21	1758	-2.36206	122.721	87.8199	
21	1774	-2.40531	122.728	87.8119	
21	1791	-2.3849	122.715	87.8308	
21	1808	-2.38169	122.684	87.7975	
21	1824	-2.39542	122.667	87.814	
21	1841	-2.41584	122.643	87.8201	
21	1858	-2.43457	122.61	87.7834	
21	1874	-2.45062	122.559	87.7629	
21	1891	-2.44831	122.509	87.7403	
21	1908	-2.47664	122.45	87.7255	
21	1924	-2.49894	122.347	87.6686	
21	1941	-2.50064	122.262	87.6515	
21	1958	-2.56104	122.168	87.5878	
21	1974	-2.5754	122.097	87.577	
21	1991	-2.62337	121.923	87.4625	
21	2008	-2.62299	121.837	87.3545	
21	2024	-2.69822	121.66	87.2803	
21	2041	-2.75557	121.508	87.2504	
21	2058	-2.78654	121.285	87.1565	
21	2074	-2.8911	121.059	87.0837	
21	2091	-2.95586	120.84	87.0117	
21	2108	-3.0639	120.607	86.9276	
21	2124	-3.16359	120.326	86.785	
21	2141	-3.29924	120.063	86.7002	
21	2158	-3.39649	119.782	86.5903	
21	2174	-3.55425	119.446	86.5086	
21	2191	-3.66994	119.145	86.4009	
21	2208	-3.83184	118.783	86.3108	
21	2224	-3.99276	118.411	86.1868	
21	2241	-4.16462	118.003	86.0709	
21	2258	-4.32683	117.583	85.9397	
21	2274	-4.52922	117.136	85.8389	
21	2291	-4.71815	116.637	85.6146	
21	2308	-4.95562	116.12	85.464	
21	2324	-5.21205	115.582	85.3753	
21	2341	-5.44669	115.098	85.2958	
21	2358	-5.67561	114.542	85.2679	
21	2374	-5.88866	114.039	85.1423	
21	2391	-6.17303	113.518	85.0837	
21	2408	-6.34886	112.944	85.0664	
21	2424	-6.65787	112.402	84.9815	
21	2441	-6.88058	111.833	84.909	
21	2458	-7.15195	111.246	84.8373	
21	2474	-7.3962	110.674	84.809	
21	2491	-7.63301	110.084	84.8484	
21	2508	-7.831	109.451	84.7785	
22	8	-6.55644	113.847	84.3674	
22	-9	-6.47087	113.843	84.3554	
22	24	-6.56188	113.858	84.3541	
22	41	-6.64476	113.879	84.3762	
22	58	-6.67327	113.858	84.3569	
22	74	-6.74204	113.872	84.3623	
22	91	-6.76557	113.866	84.3578	
22	108	-6.78426	113.852	84.3563	
22	124	-6.82216	113.858	84.353	
22	141	-6.9066	113.88	84.3653	
22	158	-6.93741	113.869	84.3713	
22	174	-6.9763	113.886	84.4116	
22	191	-6.99555	113.865	84.3916	
22	208	-7.03391	113.865	84.4119	
22	224	-7.05792	113.843	84.3918	
22	241	-7.05352	113.842	84.4196	
22	258	-7.13511	113.857	84.4411	
22	274	-7.13861	113.845	84.4545	
22	291	-7.17936	113.84	84.4402	
22	308	-7.20914	113.857	84.4703	
22	324	-7.21923	113.849	84.4506	
22	341	-7.23401	113.846	84.4798	
22	358	-7.23322	113.848	84.4857	
22	374	-7.24867	113.853	84.5006	
22	391	-7.28538	113.879	84.5199	
22	408	-7.25008	113.865	84.5144	
22	424	-7.26504	113.89	84.5394	
22	441	-7.27628	113.908	84.5169	
22	458	-7.29979	113.94	84.5515	
22	474	-7.23206	113.933	84.5551	
22	491	-7.27009	113.981	84.5529	
22	508	-7.23021	113.98	84.5443	
22	524	-7.26018	114.025	84.5452	
22	541	-7.24109	114.038	84.5678	
22	558	-7.24769	114.056	84.5737	
22	574	-7.26475	114.128	84.5423	
22	591	-7.30825	114.184	84.5627	
22	608	-7.29357	114.191	84.5206	
22	624	-7.2611	114.239	84.551	
22	641	-7.27008	114.294	84.5122	
22	658	-7.26867	114.334	84.5293	
22	674	-7.32988	114.392	84.5498	
22	691	-7.33933	114.459	84.5631	
22	708	-7.33573	114.485	84.502	
22	724	-7.39558	114.556	84.5376	
22	741	-7.44036	114.612	84.5035	
22	758	-7.41524	114.635	84.4921	
22	774	-7.42293	114.686	84.4554	
22	791	-7.44928	114.749	84.4939	
22	808	-7.48341	114.797	84.4993	
22	824	-7.46702	114.836	84.4399	
22	841	-7.51895	114.893	84.4793	
22	858	-7.53338	114.954	84.4561	
22	874	-7.58073	114.981	84.4659	
22	891	-7.59066	115.041	84.4464	
22	908	-7.62949	115.061	84.4347	
22	924	-7.61488	115.113	84.4204	
22	941	-7.68483	115.153	84.4575	
22	958	-7.66915	115.177	84.421	
22	974	-7.68855	115.189	84.4561	
22	991	-7.71962	115.267	84.3988	
22	1008	-7.7958	115.296	84.444	
22	1024	-7.77075	115.293	84.4086	
22	1041	-7.80726	115.324	84.4012	
22	1058	-7.83405	115.352	84.4307	
22	1074	-7.83829	115.375	84.4371	
22	1091	-7.82293	115.396	84.4111	
22	1108	-7.85947	115.408	84.4202	
22	1124	-7.82641	115.425	84.4042	
22	1141	-7.85367	115.46	84.4353	
22	1158	-7.85222	115.453	84.4088	
22	1174	-7.88087	115.468	84.4323	
22	1191	-7.88799	115.447	84.3933	
22	1208	-7.86118	115.437	84.3964	
22	1224	-7.88322	115.456	84.4187	
22	1241	-7.90385	115.457	84.4396	
22	1258	-7.88692	115.436	84.4197	
22	1274	-7.91472	115.451	84.4344	
22	1291	-7.90745	115.434	84.4057	
22	1308	-7.90173	115.425	84.4424	
22	1324	-7.88886	115.418	84.4144	
22	1341	-7.8837	115.404	84.3929	
22	1358	-7.89928	115.402	84.4193	
22	1374	-7.88926	115.391	84.4084	
22	1391	-7.88552	115.373	84.4007	
22	1408	-7.90235	115.374	84.3892	
22	1424	-7.95063	115.385	84.3832	
22	1441	-7.92003	115.365	84.4365	
22	1458	-7.97007	115.367	84.3971	
22	1474	-7.96756	115.353	84.4087	
22	1491	-7.98712	115.354	84.3945	
22	1508	-8.04965	115.345	84.402	
22	1524	-8.05099	115.321	84.427	
22	1541	-8.06743	115.341	84.4053	
22	1558	-8.09704	115.35	84.4118	
22	1574	-8.08262	115.328	84.405	
22	1591	-8.12379	115.338	84.4507	
22	1608	-8.15006	115.347	84.4184	
22	1624	-8.15022	115.326	84.4152	
22	1641	-8.17882	115.34	84.4413	
22	1658	-8.18807	115.345	84.4347	
22	1674	-8.15958	115.326	84.4222	
22	1691	-8.20115	115.345	84.4765	
22	1708	-8.19866	115.332	84.4564	
22	1724	-8.19854	115.317	84.4841	
22	1741	-8.1778	115.302	84.4772	
22	1758	-8.17922	115.295	84.5077	
22	1774	-8.22773	115.3	84.513	
22	1791	-8.20489	115.284	84.5353	
22	1808	-8.20055	115.25	84.5063	
22	1824	-8.21334	115.228	84.5312	
22	1841	-8.23723	115.203	84.5476	
22	1858	-8.25476	115.167	84.5168	
22	1874	-8.26807	115.113	84.4971	
22	1891	-8.26516	115.058	84.4821	
22	1908	-8.29277	114.996	84.4741	
22	1924	-8.31713	114.892	84.4216	
22	1941	-8.3196	114.808	84.4046	
22	1958	-8.37488	114.704	84.3539	
22	1974	-8.39267	114.634	84.3484	
22	1991	-8.43515	114.443	84.2635	
22	2008	-8.42359	114.351	84.1488	
22	2024	-8.49481	114.168	84.0823	
22	2041	-8.55215	114.014	84.0578	
22	2058	-8.57154	113.774	83.9822	
22	2074	-8.67517	113.548	83.9116	
22	2091	-8.73536	113.313	83.8668	
22	2108	-8.835	113.066	83.8037	
22	2124	-8.91804	112.767	83.6764	
22	2141	-9.04375	112.493	83.6028	
22	2158	-9.12246	112.189	83.5194	
22	2174	-9.27217	111.836	83.4695	
22	2191	-9.3734	111.507	83.4086	
22	2208	-9.5131	111.113	83.3609	
22	2224	-9.64628	110.708	83.2786	
22	2241	-9.80083	110.266	83.2242	
22	2258	-9.93789	109.811	83.1443	
22	2274	-10.1125	109.319	83.1197	
22	2291	-10.3022	108.777	83.0353	
22	2308	-10.5115	108.217	82.9737	
22	2324	-10.7349	107.637	82.9578	
22	2341	-10.9365	107.114	82.9449	
22	2358	-11.1259	106.521	82.9628	
22	2374	-11.3119	105.976	82.9288	
22	2391	-11.5575	105.413	82.9423	
22	2408	-11.7059	104.797	83.0235	
22	2424	-11.9584	104.201	83.0133	
22	2441	-12.144	103.588	83.0384	
22	2458	-12.3598	102.947	83.0627	
22	2474	-12.567	102.332	83.1361	
22	2491	-12.7529	101.694	83.2732	
22	2508	-12.9158	101.019	83.3201	

